"column_name","sample_id","portion_id","analyte_id","aliquot_id"
"patient_samples_sample_portions_portion-2_analytes_analyte_aliquots_aliquot_concentration","1","2","1","1"
"patient_samples_sample_portions_portion-2_analytes_analyte_aliquots_aliquot_day_of_shipment","1","2","1","1"
"patient_samples_sample_portions_portion-2_analytes_analyte_aliquots_aliquot_is_derived_from_ffpe","1","2","1","1"
"patient_samples_sample_portions_portion-2_analytes_analyte_aliquots_aliquot_month_of_shipment","1","2","1","1"
"patient_samples_sample_portions_portion-2_analytes_analyte_aliquots_aliquot_plate_column","1","2","1","1"
"patient_samples_sample_portions_portion-2_analytes_analyte_aliquots_aliquot_plate_id","1","2","1","1"
"patient_samples_sample_portions_portion-2_analytes_analyte_aliquots_aliquot_plate_row","1","2","1","1"
"patient_samples_sample_portions_portion-2_analytes_analyte_aliquots_aliquot_quantity","1","2","1","1"
"patient_samples_sample_portions_portion-2_analytes_analyte_aliquots_aliquot_source_center","1","2","1","1"
"patient_samples_sample_portions_portion-2_analytes_analyte_aliquots_aliquot_volume","1","2","1","1"
"patient_samples_sample_portions_portion-2_analytes_analyte_aliquots_aliquot_year_of_shipment","1","2","1","1"
"patient_samples_sample_portions_portion-2_analytes_analyte_amount","1","2","1","1"
"patient_samples_sample_portions_portion-2_analytes_analyte_analyte_type","1","2","1","1"
"patient_samples_sample_portions_portion-2_analytes_analyte_analyte_type_id","1","2","1","1"
"patient_samples_sample_portions_portion-2_analytes_analyte_bcr_analyte_barcode","1","2","1","1"
"patient_samples_sample_portions_portion-2_analytes_analyte_bcr_analyte_uuid","1","2","1","1"
"patient_samples_sample_portions_portion-2_analytes_analyte_concentration","1","2","1","1"
"patient_samples_sample_portions_portion-2_analytes_analyte_gel_image_file","1","2","1","1"
"patient_samples_sample_portions_portion-2_analytes_analyte_is_derived_from_ffpe","1","2","1","1"
"patient_samples_sample_portions_portion-2_analytes_analyte_protocols_protocol_experimental_protocol_type","1","2","1","1"
"patient_samples_sample_portions_portion-2_analytes_analyte_rna_ratio_28s_18s","1","2","1","1"
"patient_samples_sample_portions_portion-2_analytes_analyte_rna_rinvalue","1","2","1","1"
"patient_samples_sample_portions_portion-2_analytes_analyte_spectrophotometer_method","1","2","1","1"
"patient_samples_sample_portions_portion-2_analytes_analyte_subportion_sequence","1","2","1","1"
"patient_samples_sample_portions_portion-2_bcr_portion_barcode","1","2","1","1"
"patient_samples_sample_portions_portion-2_bcr_portion_uuid","1","2","1","1"
"patient_samples_sample_portions_portion-2_day_of_creation","1","2","1","1"
"patient_samples_sample_portions_portion-2_is_ffpe","1","2","1","1"
"patient_samples_sample_portions_portion-2_month_of_creation","1","2","1","1"
"patient_samples_sample_portions_portion-2_portion_number","1","2","1","1"
"patient_samples_sample_portions_portion-2_portion_sequence","1","2","1","1"
"patient_samples_sample_portions_portion-2_slides_slide-2_bcr_slide_barcode","1","2","1","1"
"patient_samples_sample_portions_portion-2_slides_slide-2_bcr_slide_uuid","1","2","1","1"
"patient_samples_sample_portions_portion-2_slides_slide-2_image_file_name","1","2","1","1"
"patient_samples_sample_portions_portion-2_slides_slide-2_is_derived_from_ffpe","1","2","1","1"
"patient_samples_sample_portions_portion-2_slides_slide-2_percent_lymphocyte_infiltration","1","2","1","1"
"patient_samples_sample_portions_portion-2_slides_slide-2_percent_monocyte_infiltration","1","2","1","1"
"patient_samples_sample_portions_portion-2_slides_slide-2_percent_necrosis","1","2","1","1"
"patient_samples_sample_portions_portion-2_slides_slide-2_percent_neutrophil_infiltration","1","2","1","1"
"patient_samples_sample_portions_portion-2_slides_slide-2_percent_normal_cells","1","2","1","1"
"patient_samples_sample_portions_portion-2_slides_slide-2_percent_stromal_cells","1","2","1","1"
"patient_samples_sample_portions_portion-2_slides_slide-2_percent_tumor_cells","1","2","1","1"
"patient_samples_sample_portions_portion-2_slides_slide-2_percent_tumor_nuclei","1","2","1","1"
"patient_samples_sample_portions_portion-2_slides_slide-2_section_location","1","2","1","1"
"patient_samples_sample_portions_portion-2_slides_slide_bcr_slide_barcode","1","2","1","1"
"patient_samples_sample_portions_portion-2_slides_slide_bcr_slide_uuid","1","2","1","1"
"patient_samples_sample_portions_portion-2_slides_slide_image_file_name","1","2","1","1"
"patient_samples_sample_portions_portion-2_slides_slide_is_derived_from_ffpe","1","2","1","1"
"patient_samples_sample_portions_portion-2_slides_slide_percent_lymphocyte_infiltration","1","2","1","1"
"patient_samples_sample_portions_portion-2_slides_slide_percent_monocyte_infiltration","1","2","1","1"
"patient_samples_sample_portions_portion-2_slides_slide_percent_necrosis","1","2","1","1"
"patient_samples_sample_portions_portion-2_slides_slide_percent_neutrophil_infiltration","1","2","1","1"
"patient_samples_sample_portions_portion-2_slides_slide_percent_normal_cells","1","2","1","1"
"patient_samples_sample_portions_portion-2_slides_slide_percent_stromal_cells","1","2","1","1"
"patient_samples_sample_portions_portion-2_slides_slide_percent_tumor_cells","1","2","1","1"
"patient_samples_sample_portions_portion-2_slides_slide_percent_tumor_nuclei","1","2","1","1"
"patient_samples_sample_portions_portion-2_slides_slide_section_location","1","2","1","1"
"patient_samples_sample_portions_portion-2_weight","1","2","1","1"
"patient_samples_sample_portions_portion-2_year_of_creation","1","2","1","1"
"patient_samples_sample_portions_portion-3_analytes_analyte_a260_a280_ratio","1","3","1","1"
"patient_samples_sample_portions_portion-3_analytes_analyte_aliquots_aliquot_bcr_aliquot_barcode","1","3","1","1"
"patient_samples_sample_portions_portion-3_analytes_analyte_aliquots_aliquot_bcr_aliquot_uuid","1","3","1","1"
"patient_samples_sample_portions_portion-3_analytes_analyte_aliquots_aliquot_biospecimen_barcode_bottom","1","3","1","1"
"patient_samples_sample_portions_portion-3_analytes_analyte_aliquots_aliquot_center_id","1","3","1","1"
"patient_samples_sample_portions_portion-3_analytes_analyte_aliquots_aliquot_concentration","1","3","1","1"
"patient_samples_sample_portions_portion-3_analytes_analyte_aliquots_aliquot_day_of_shipment","1","3","1","1"
"patient_samples_sample_portions_portion-3_analytes_analyte_aliquots_aliquot_is_derived_from_ffpe","1","3","1","1"
"patient_samples_sample_portions_portion-3_analytes_analyte_aliquots_aliquot_month_of_shipment","1","3","1","1"
"patient_samples_sample_portions_portion-3_analytes_analyte_aliquots_aliquot_plate_column","1","3","1","1"
"patient_samples_sample_portions_portion-3_analytes_analyte_aliquots_aliquot_plate_id","1","3","1","1"
"patient_samples_sample_portions_portion-3_analytes_analyte_aliquots_aliquot_plate_row","1","3","1","1"
"patient_samples_sample_portions_portion-3_analytes_analyte_aliquots_aliquot_quantity","1","3","1","1"
"patient_samples_sample_portions_portion-3_analytes_analyte_aliquots_aliquot_source_center","1","3","1","1"
"patient_samples_sample_portions_portion-3_analytes_analyte_aliquots_aliquot_volume","1","3","1","1"
"patient_samples_sample_portions_portion-3_analytes_analyte_aliquots_aliquot_year_of_shipment","1","3","1","1"
"patient_samples_sample_portions_portion-3_analytes_analyte_amount","1","3","1","1"
"patient_samples_sample_portions_portion-3_analytes_analyte_analyte_type","1","3","1","1"
"patient_samples_sample_portions_portion-3_analytes_analyte_analyte_type_id","1","3","1","1"
"patient_samples_sample_portions_portion-3_analytes_analyte_bcr_analyte_barcode","1","3","1","1"
"patient_samples_sample_portions_portion-3_analytes_analyte_bcr_analyte_uuid","1","3","1","1"
"patient_samples_sample_portions_portion-3_analytes_analyte_concentration","1","3","1","1"
"patient_samples_sample_portions_portion-3_analytes_analyte_gel_image_file","1","3","1","1"
"patient_samples_sample_portions_portion-3_analytes_analyte_is_derived_from_ffpe","1","3","1","1"
"patient_samples_sample_portions_portion-3_analytes_analyte_protocols_protocol_experimental_protocol_type","1","3","1","1"
"patient_samples_sample_portions_portion-3_analytes_analyte_rna_ratio_28s_18s","1","3","1","1"
"patient_samples_sample_portions_portion-3_analytes_analyte_rna_rinvalue","1","3","1","1"
"patient_samples_sample_portions_portion-3_analytes_analyte_spectrophotometer_method","1","3","1","1"
"patient_samples_sample_portions_portion-3_analytes_analyte_subportion_sequence","1","3","1","1"
"patient_samples_sample_portions_portion-3_bcr_portion_barcode","1","3","1","1"
"patient_samples_sample_portions_portion-3_bcr_portion_uuid","1","3","1","1"
"patient_samples_sample_portions_portion-3_day_of_creation","1","3","1","1"
"patient_samples_sample_portions_portion-3_is_ffpe","1","3","1","1"
"patient_samples_sample_portions_portion-3_month_of_creation","1","3","1","1"
"patient_samples_sample_portions_portion-3_portion_number","1","3","1","1"
"patient_samples_sample_portions_portion-3_portion_sequence","1","3","1","1"
"patient_samples_sample_portions_portion-3_slides_slide-2_bcr_slide_barcode","1","3","1","1"
"patient_samples_sample_portions_portion-3_slides_slide-2_bcr_slide_uuid","1","3","1","1"
"patient_samples_sample_portions_portion-3_slides_slide-2_image_file_name","1","3","1","1"
"patient_samples_sample_portions_portion-3_slides_slide-2_is_derived_from_ffpe","1","3","1","1"
"patient_samples_sample_portions_portion-3_slides_slide-2_percent_lymphocyte_infiltration","1","3","1","1"
"patient_samples_sample_portions_portion-3_slides_slide-2_percent_monocyte_infiltration","1","3","1","1"
"patient_samples_sample_portions_portion-3_slides_slide-2_percent_necrosis","1","3","1","1"
"patient_samples_sample_portions_portion-3_slides_slide-2_percent_neutrophil_infiltration","1","3","1","1"
"patient_samples_sample_portions_portion-3_slides_slide-2_percent_normal_cells","1","3","1","1"
"patient_samples_sample_portions_portion-3_slides_slide-2_percent_stromal_cells","1","3","1","1"
"patient_samples_sample_portions_portion-3_slides_slide-2_percent_tumor_cells","1","3","1","1"
"patient_samples_sample_portions_portion-3_slides_slide-2_percent_tumor_nuclei","1","3","1","1"
"patient_samples_sample_portions_portion-3_slides_slide-2_section_location","1","3","1","1"
"patient_samples_sample_portions_portion-3_slides_slide_bcr_slide_barcode","1","3","1","1"
"patient_samples_sample_portions_portion-3_slides_slide_bcr_slide_uuid","1","3","1","1"
"patient_samples_sample_portions_portion-3_slides_slide_image_file_name","1","3","1","1"
"patient_samples_sample_portions_portion-3_slides_slide_is_derived_from_ffpe","1","3","1","1"
"patient_samples_sample_portions_portion-3_slides_slide_percent_lymphocyte_infiltration","1","3","1","1"
"patient_samples_sample_portions_portion-3_slides_slide_percent_monocyte_infiltration","1","3","1","1"
"patient_samples_sample_portions_portion-3_slides_slide_percent_necrosis","1","3","1","1"
"patient_samples_sample_portions_portion-3_slides_slide_percent_neutrophil_infiltration","1","3","1","1"
"patient_samples_sample_portions_portion-3_slides_slide_percent_normal_cells","1","3","1","1"
"patient_samples_sample_portions_portion-3_slides_slide_percent_stromal_cells","1","3","1","1"
"patient_samples_sample_portions_portion-3_slides_slide_percent_tumor_cells","1","3","1","1"
"patient_samples_sample_portions_portion-3_slides_slide_percent_tumor_nuclei","1","3","1","1"
"patient_samples_sample_portions_portion-3_slides_slide_section_location","1","3","1","1"
"patient_samples_sample_portions_portion-3_weight","1","3","1","1"
"patient_samples_sample_portions_portion-3_year_of_creation","1","3","1","1"
"patient_samples_sample_portions_portion_analytes_analyte-2_a260_a280_ratio","1","1","2","1"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-2_amount","1","1","2","2"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-2_bcr_aliquot_barcode","1","1","2","2"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-2_bcr_aliquot_uuid","1","1","2","2"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-2_biospecimen_barcode_bottom","1","1","2","2"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-2_center_id","1","1","2","2"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-2_concentration","1","1","2","2"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-2_day_of_shipment","1","1","2","2"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-2_is_derived_from_ffpe","1","1","2","2"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-2_month_of_shipment","1","1","2","2"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-2_plate_column","1","1","2","2"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-2_plate_id","1","1","2","2"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-2_plate_row","1","1","2","2"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-2_quantity","1","1","2","2"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-2_source_center","1","1","2","2"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-2_volume","1","1","2","2"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-2_year_of_shipment","1","1","2","2"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-3_additional_studies_additional_study_disease_code","1","1","2","3"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-3_additional_studies_additional_study_project_code","1","1","2","3"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-3_bcr_aliquot_barcode","1","1","2","3"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-3_bcr_aliquot_uuid","1","1","2","3"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-3_bcr_biospecimen_canonical_reasons_bcr_canonical_reason","1","1","2","3"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-3_biospecimen_barcode_bottom","1","1","2","3"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-3_center_id","1","1","2","3"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-3_concentration","1","1","2","3"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-3_day_of_shipment","1","1","2","3"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-3_is_derived_from_ffpe","1","1","2","3"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-3_month_of_shipment","1","1","2","3"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-3_plate_column","1","1","2","3"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-3_plate_id","1","1","2","3"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-3_plate_row","1","1","2","3"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-3_quantity","1","1","2","3"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-3_source_center","1","1","2","3"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-3_volume","1","1","2","3"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-3_year_of_shipment","1","1","2","3"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-4_additional_studies_additional_study_disease_code","1","1","2","4"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-4_additional_studies_additional_study_project_code","1","1","2","4"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-4_bcr_aliquot_barcode","1","1","2","4"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-4_bcr_aliquot_uuid","1","1","2","4"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-4_bcr_biospecimen_canonical_reasons_bcr_canonical_reason","1","1","2","4"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-4_biospecimen_barcode_bottom","1","1","2","4"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-4_center_id","1","1","2","4"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-4_concentration","1","1","2","4"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-4_day_of_shipment","1","1","2","4"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-4_is_derived_from_ffpe","1","1","2","4"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-4_month_of_shipment","1","1","2","4"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-4_plate_column","1","1","2","4"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-4_plate_id","1","1","2","4"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-4_plate_row","1","1","2","4"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-4_quantity","1","1","2","4"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-4_source_center","1","1","2","4"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-4_volume","1","1","2","4"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-4_year_of_shipment","1","1","2","4"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-5_bcr_aliquot_barcode","1","1","2","5"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-5_bcr_aliquot_uuid","1","1","2","5"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-5_biospecimen_barcode_bottom","1","1","2","5"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-5_center_id","1","1","2","5"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-5_concentration","1","1","2","5"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-5_day_of_shipment","1","1","2","5"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-5_is_derived_from_ffpe","1","1","2","5"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-5_month_of_shipment","1","1","2","5"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-5_plate_column","1","1","2","5"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-5_plate_id","1","1","2","5"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-5_plate_row","1","1","2","5"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-5_quantity","1","1","2","5"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-5_source_center","1","1","2","5"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-5_volume","1","1","2","5"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot-5_year_of_shipment","1","1","2","5"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot_amount","1","1","2","1"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot_bcr_aliquot_barcode","1","1","2","1"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot_bcr_aliquot_uuid","1","1","2","1"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot_biospecimen_barcode_bottom","1","1","2","1"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot_center_id","1","1","2","1"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot_concentration","1","1","2","1"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot_day_of_shipment","1","1","2","1"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot_is_derived_from_ffpe","1","1","2","1"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot_month_of_shipment","1","1","2","1"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot_plate_column","1","1","2","1"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot_plate_id","1","1","2","1"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot_plate_row","1","1","2","1"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot_quantity","1","1","2","1"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot_source_center","1","1","2","1"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot_volume","1","1","2","1"
"patient_samples_sample_portions_portion_analytes_analyte-2_aliquots_aliquot_year_of_shipment","1","1","2","1"
"patient_samples_sample_portions_portion_analytes_analyte-2_amount","1","1","2","1"
"patient_samples_sample_portions_portion_analytes_analyte-2_analyte_type","1","1","2","1"
"patient_samples_sample_portions_portion_analytes_analyte-2_analyte_type_id","1","1","2","1"
"patient_samples_sample_portions_portion_analytes_analyte-2_bcr_analyte_barcode","1","1","2","1"
"patient_samples_sample_portions_portion_analytes_analyte-2_bcr_analyte_uuid","1","1","2","1"
"patient_samples_sample_portions_portion_analytes_analyte-2_concentration","1","1","2","1"
"patient_samples_sample_portions_portion_analytes_analyte-2_gel_image_file","1","1","2","1"
"patient_samples_sample_portions_portion_analytes_analyte-2_is_derived_from_ffpe","1","1","2","1"
"patient_samples_sample_portions_portion_analytes_analyte-2_protocols_protocol_experimental_protocol_type","1","1","2","1"
"patient_samples_sample_portions_portion_analytes_analyte-2_rna_ratio_28s_18s","1","1","2","1"
"patient_samples_sample_portions_portion_analytes_analyte-2_rna_rinvalue","1","1","2","1"
"patient_samples_sample_portions_portion_analytes_analyte-2_spectrophotometer_method","1","1","2","1"
"patient_samples_sample_portions_portion_analytes_analyte-2_subportion_sequence","1","1","2","1"
"patient_samples_sample_portions_portion_analytes_analyte-3_aliquots_aliquot-2_bcr_aliquot_barcode","1","1","3","2"
"patient_samples_sample_portions_portion_analytes_analyte-3_aliquots_aliquot-2_bcr_aliquot_uuid","1","1","3","2"
"patient_samples_sample_portions_portion_analytes_analyte-3_aliquots_aliquot-2_biospecimen_barcode_bottom","1","1","3","2"
"patient_samples_sample_portions_portion_analytes_analyte-3_aliquots_aliquot-2_center_id","1","1","3","2"
"patient_samples_sample_portions_portion_analytes_analyte-3_aliquots_aliquot-2_concentration","1","1","3","2"
"patient_samples_sample_portions_portion_analytes_analyte-3_aliquots_aliquot-2_day_of_shipment","1","1","3","2"
"patient_samples_sample_portions_portion_analytes_analyte-3_aliquots_aliquot-2_is_derived_from_ffpe","1","1","3","2"
"patient_samples_sample_portions_portion_analytes_analyte-3_aliquots_aliquot-2_month_of_shipment","1","1","3","2"
"patient_samples_sample_portions_portion_analytes_analyte-3_aliquots_aliquot-2_plate_column","1","1","3","2"
"patient_samples_sample_portions_portion_analytes_analyte-3_aliquots_aliquot-2_plate_id","1","1","3","2"
"patient_samples_sample_portions_portion_analytes_analyte-3_aliquots_aliquot-2_plate_row","1","1","3","2"
"patient_samples_sample_portions_portion_analytes_analyte-3_aliquots_aliquot-2_quantity","1","1","3","2"
"patient_samples_sample_portions_portion_analytes_analyte-3_aliquots_aliquot-2_source_center","1","1","3","2"
"patient_samples_sample_portions_portion_analytes_analyte-3_aliquots_aliquot-2_volume","1","1","3","2"
"patient_samples_sample_portions_portion_analytes_analyte-3_aliquots_aliquot-2_year_of_shipment","1","1","3","2"
"patient_samples_sample_portions_portion_analytes_analyte-3_aliquots_aliquot-3_bcr_aliquot_barcode","1","1","3","3"
"patient_samples_sample_portions_portion_analytes_analyte-3_aliquots_aliquot-3_bcr_aliquot_uuid","1","1","3","3"
"patient_samples_sample_portions_portion_analytes_analyte-3_aliquots_aliquot-3_biospecimen_barcode_bottom","1","1","3","3"
"patient_samples_sample_portions_portion_analytes_analyte-3_aliquots_aliquot-3_center_id","1","1","3","3"
"patient_samples_sample_portions_portion_analytes_analyte-3_aliquots_aliquot-3_concentration","1","1","3","3"
"patient_samples_sample_portions_portion_analytes_analyte-3_aliquots_aliquot-3_day_of_shipment","1","1","3","3"
"patient_samples_sample_portions_portion_analytes_analyte-3_aliquots_aliquot-3_is_derived_from_ffpe","1","1","3","3"
"patient_samples_sample_portions_portion_analytes_analyte-3_aliquots_aliquot-3_month_of_shipment","1","1","3","3"
"patient_samples_sample_portions_portion_analytes_analyte-3_aliquots_aliquot-3_plate_column","1","1","3","3"
"patient_samples_sample_portions_portion_analytes_analyte-3_aliquots_aliquot-3_plate_id","1","1","3","3"
"patient_samples_sample_portions_portion_analytes_analyte-3_aliquots_aliquot-3_plate_row","1","1","3","3"
"patient_samples_sample_portions_portion_analytes_analyte-3_aliquots_aliquot-3_quantity","1","1","3","3"
"patient_samples_sample_portions_portion_analytes_analyte-3_aliquots_aliquot-3_source_center","1","1","3","3"
"patient_samples_sample_portions_portion_analytes_analyte-3_aliquots_aliquot-3_volume","1","1","3","3"
"patient_samples_sample_portions_portion_analytes_analyte-3_aliquots_aliquot-3_year_of_shipment","1","1","3","3"
"patient_samples_sample_portions_portion_analytes_analyte-3_aliquots_aliquot_amount","1","1","3","1"
"patient_samples_sample_portions_portion_analytes_analyte-3_aliquots_aliquot_bcr_aliquot_barcode","1","1","3","1"
"patient_samples_sample_portions_portion_analytes_analyte-3_aliquots_aliquot_bcr_aliquot_uuid","1","1","3","1"
"patient_samples_sample_portions_portion_analytes_analyte-3_aliquots_aliquot_biospecimen_barcode_bottom","1","1","3","1"
"patient_samples_sample_portions_portion_analytes_analyte-3_aliquots_aliquot_center_id","1","1","3","1"
"patient_samples_sample_portions_portion_analytes_analyte-3_aliquots_aliquot_concentration","1","1","3","1"
"patient_samples_sample_portions_portion_analytes_analyte-3_aliquots_aliquot_day_of_shipment","1","1","3","1"
"patient_samples_sample_portions_portion_analytes_analyte-3_aliquots_aliquot_is_derived_from_ffpe","1","1","3","1"
"patient_samples_sample_portions_portion_analytes_analyte-3_aliquots_aliquot_month_of_shipment","1","1","3","1"
"patient_samples_sample_portions_portion_analytes_analyte-3_aliquots_aliquot_plate_column","1","1","3","1"
"patient_samples_sample_portions_portion_analytes_analyte-3_aliquots_aliquot_plate_id","1","1","3","1"
"patient_samples_sample_portions_portion_analytes_analyte-3_aliquots_aliquot_plate_row","1","1","3","1"
"patient_samples_sample_portions_portion_analytes_analyte-3_aliquots_aliquot_quantity","1","1","3","1"
"patient_samples_sample_portions_portion_analytes_analyte-3_aliquots_aliquot_source_center","1","1","3","1"
"patient_samples_sample_portions_portion_analytes_analyte-3_aliquots_aliquot_volume","1","1","3","1"
"patient_samples_sample_portions_portion_analytes_analyte-3_aliquots_aliquot_year_of_shipment","1","1","3","1"
"patient_samples_sample_portions_portion_analytes_analyte-3_analyte_type","1","1","3","1"
"patient_samples_sample_portions_portion_analytes_analyte-3_analyte_type_id","1","1","3","1"
"patient_samples_sample_portions_portion_analytes_analyte-3_bcr_analyte_barcode","1","1","3","1"
"patient_samples_sample_portions_portion_analytes_analyte-3_bcr_analyte_uuid","1","1","3","1"
"patient_samples_sample_portions_portion_analytes_analyte-3_dna_normal_tumor_genotype_match","1","1","3","1"
"patient_samples_sample_portions_portion_analytes_analyte-3_dna_pcr_amplification_successful","1","1","3","1"
"patient_samples_sample_portions_portion_analytes_analyte-3_gel_image_file","1","1","3","1"
"patient_samples_sample_portions_portion_analytes_analyte-3_is_derived_from_ffpe","1","1","3","1"
"patient_samples_sample_portions_portion_analytes_analyte-3_protocols_protocol_experimental_protocol_type","1","1","3","1"
"patient_samples_sample_portions_portion_analytes_analyte-3_subportion_sequence","1","1","3","1"
"patient_samples_sample_portions_portion_analytes_analyte-4_aliquots_aliquot-2_bcr_aliquot_barcode","1","1","4","2"
"patient_samples_sample_portions_portion_analytes_analyte-4_aliquots_aliquot-2_bcr_aliquot_uuid","1","1","4","2"
"patient_samples_sample_portions_portion_analytes_analyte-4_aliquots_aliquot-2_biospecimen_barcode_bottom","1","1","4","2"
"patient_samples_sample_portions_portion_analytes_analyte-4_aliquots_aliquot-2_center_id","1","1","4","2"
"patient_samples_sample_portions_portion_analytes_analyte-4_aliquots_aliquot-2_concentration","1","1","4","2"
"patient_samples_sample_portions_portion_analytes_analyte-4_aliquots_aliquot-2_day_of_shipment","1","1","4","2"
"patient_samples_sample_portions_portion_analytes_analyte-4_aliquots_aliquot-2_is_derived_from_ffpe","1","1","4","2"
